playerId,playerName,nationality,club,overall
17599,Niklas Jeck,Germany,FC Erzgebirge Aue,53
17600,Mustapha Fofana,Norway,Strømsgodset IF,53
17601,Maxim Deman,Belgium,KV Kortrijk,53
17602,David Mistrafovic,Switzerland,FC Luzern,53
17603,Marco Burch,Switzerland,FC Luzern,53
17604,Ronan Darcy,England,Bolton Wanderers,53
17605,Noah Nurmi,Finland,Esbjerg fB,53
17606,Luis Arriaga,United States,Real Salt Lake,53
17607,Harry McEvoy,Republic of Ireland,UCD AFC,53
17608,Luis Fernandez,England,Stevenage,53
17609,Fraser Preston,England,Sheffield Wednesday,53
17610,Harald Nilsen Tangen,Norway,Viking FK,53
17611,Mads Christiansen,Norway,Lillestrøm SK,53
17612,Julian Dunn-Johnson,Canada,Toronto FC,53
17613,Muhannad Al Shudukhi,Saudi Arabia,Al Raed,53
17614,Lucio Soldini,Switzerland,FC Lugano,53
17615,Daniel Obbekjær,Denmark,Odense Boldklub,53
17616,Jordan Helliwell,England,Barnsley,53
17617,Ensar Arslan,Germany,SV Darmstadt 98,53
17618,Tician Tushi,Switzerland,FC Basel 1893,53
17619,Daniel Ściślak,Poland,Górnik Zabrze,53
17620,Kenneth Yao,England,Charlton Athletic,53
17621,Daniel Happe,England,Leyton Orient,53
17622,Cameron Sangster,England,Plymouth Argyle,53
17623,Kyle McClean,Northern Ireland,St. Johnstone FC,53
17624,George Nurse,England,Newport County,53
17625,Matty Wolfe,England,Barnsley,53
17626,Marius Bustgaard Larsen,Norway,Odds BK,53
17627,Julio Junior Bórquez Hernández,Chile,Deportes Iquique,53
17628,Jonas Mortensen,Denmark,Esbjerg fB,53
17629,Jozef Pukaj,Switzerland,FC Basel 1893,53
17630,Danny Walker-Rice,England,Tranmere Rovers,53
17631,Emil Holm,Sweden,IFK Göteborg,53
17632,大城 蛍,Japan,Urawa Red Diamonds,53
17633,Oliver Antman,Finland,FC Nordsjælland,53
17634,Felix Mambimbi,Switzerland,BSC Young Boys,53
17635,Peder Vogt,Norway,Stabæk Fotball,53
17636,Peter Bjur,Denmark,Brøndby IF,53
17637,Daniels Ontuzans,Latvia,Bayern München II,53
17638,Noah Alexandersson,Sweden,IFK Göteborg,53
17639,Paul Wiese,Germany,FC Hansa Rostock,53
17640,Naël Jaby,France,Clermont Foot 63,53
17641,Jakob Odehnal,Austria,SCR Altach,53
17642,Oleg Gorin,Ukraine,Jagiellonia Białystok,53
17643,Michał Bogacz,Poland,Zagłębie Lubin,53
17644,Connor Kirby,England,Macclesfield Town,53
17645,Marius Bildøy,Norway,SK Brann,53
17646,Jordan Cox,England,Aston Villa,53
17647,Simon Haubrock,Germany,VfL Osnabrück,53
17648,Tim Prica,Sweden,Malmö FF,53
17649,Bayleigh Passant,England,Tranmere Rovers,53
17650,Fabio Tavares,England,Rochdale,53
17651,Lucas Green-Birch,England,Port Vale,53
17652,George Alexander,England,Millwall,53
17653,Abdoulaye Ousmane,France,Valenciennes FC,53
17654,Patryk Zaucha,Poland,Cracovia,53
17655,Tianyu Guo,China PR,Wuhan Zall,53
17656,George McMahon,England,Burnley,53
17657,Anders Bærtelsen,Denmark,Aalborg BK,53
17658,Rafael Ferrario,Argentina,Club Atlético Huracán,53
17659,Louis Pelletier,France,RC Strasbourg Alsace,53
17660,William Moan Mikalsen,Norway,FK Bodø/Glimt,53
17661,Tom Pugh,Wales,Scunthorpe United,53
17662,Filston Mawana,Sweden,Hammarby IF,53
17663,Dominik Kother,Germany,Karlsruher SC,53
17664,Junior Burban,France,FC Lorient,53
17665,Carl Leonhard,Germany,SV Darmstadt 98,53
17666,照山 颯人,Japan,Vegalta Sendai,53
17667,本田 風智,Japan,Sagan Tosu,53
17668,Maki Petratos,Australia,Newcastle Jets,53
17669,Davy Rouyard,France,FC Girondins de Bordeaux,53
17670,Kjetil Haug,Norway,Vålerenga Fotball,53
17671,Miguel Felipe Barragán Gómez,Colombia,Atlético Bucaramanga,53
17672,Cameron Coxe,Wales,Cardiff City,53
17673,Jordan Gibson,England,Bradford City,53
17674,Rob Strachan,England,Millwall,53
17675,Santiago Noreña Galeano,Colombia,Envigado FC,53
17676,Mario Schragl,Austria,Karlsruher SC,53
17677,Dilan Qela,Switzerland,Neuchâtel Xamax,53
17678,Yann Kasaï,Switzerland,FC Zürich,53
17679,池高 暢希,Japan,Urawa Red Diamonds,53
17680,石井 綾,Japan,Urawa Red Diamonds,53
17681,原田 虹輝,Japan,Kawasaki Frontale,53
17682,George Cîmpanu,Romania,FC Botoşani,53
17683,Eduardo Zapata,Colombia,Deportivo Pasto,53
17684,Thomas Oluwa,Republic of Ireland,Shamrock Rovers,53
17685,Siebren Lathouwers,Belgium,Sint-Truidense VV,53
17686,Adam Ratajczyk,Poland,LKS Lodz,53
17687,Michael O'Connor,Republic of Ireland,Waterford FC,53
17688,Ben Seymour,England,Exeter City,53
17689,Davide Zappella,Italy,Empoli,53
17690,Lukas Sedlak,Germany,FC Carl Zeiss Jena,53
17691,James Dodd,England,Exeter City,53
17692,Joel Randall,England,Exeter City,53
17693,John Nelson,United States,FC Dallas,53
17694,Jan Wellers,Germany,VfL Bochum 1848,53
17695,Allan Linguet,France,Valenciennes FC,53
17696,Luke Little,England,Walsall,53
17697,Arthur Lyska,Germany,SV Wehen Wiesbaden,53
17698,Armin Gigovic,Sweden,Helsingborgs IF,53
17699,Florentin Bloch,France,Toulouse Football Club,53
17700,Joe Berks,England,Port Vale,53
17701,Łukasz Krakowczyk,Poland,Piast Gliwice,53
17702,Sylwester Lusiusz,Poland,Cracovia,53
17703,Joel Grodowski,Germany,SC Preußen Münster,53
17704,Sam Fielding,England,Barnsley,53
17705,Nicolás Gutierrez,Chile,CD Palestino,53
17706,Christian Cappis,United States,Hobro IK,53
17707,Sander Thulin,Norway,Sarpsborg 08 FF,53
17708,Sander Werni,Norway,Vålerenga Fotball,53
17709,Alexandru Voda,Romania,FC Hermannstadt,53
17710,Richard Nartey,England,Burton Albion,53
17711,Alessandro Kräuchi,Switzerland,FC St. Gallen,53
17712,Cristian Măgerușan,Romania,Bohemian FC,53
17713,Leandro Finochietto,Argentina,Argentinos Juniors,53
17714,Taylor Curran,England,Swindon Town,53
17715,田鑫,China PR,Shandong Luneng TaiShan FC,53
17716,Goh Dong Min,Korea Republic,Matsumoto Yamaga,53
17717,迪力穆拉提·毛拉尼牙孜,China PR,Chongqing Dangdai Lifan FC SWM Team,53
17718,Filip Sjöberg,Sweden,Helsingborgs IF,53
17719,Hjalmar Ekdal,Sweden,Hammarby IF,53
17720,Khaled Al Ghuwainim,Saudi Arabia,Al Nassr,53
17721,Jeppe Gertsen,Denmark,Silkeborg IF,53
17722,Wallace Duffy,Scotland,St. Johnstone FC,53
17723,Ludvig Johansson,Sweden,Falkenbergs FF,53
17724,Alexander Kaltner,Germany,SpVgg Unterhaching,53
17725,冯博园,China PR,Guangzhou Evergrande Taobao FC,53
17726,Moataz Al Baqawi,Saudi Arabia,Al Taawoun,53
17727,施晓东,China PR,Shanghai SIPG FC,53
17728,俞豪,China PR,Shanghai SIPG FC,53
17729,雷文杰,China PR,Shanghai SIPG FC,53
17730,Jason McClelland,Republic of Ireland,UCD AFC,53
17731,Senad Jarovic,Bosnia Herzegovina,SønderjyskE,53
17732,Gabriel Sarria,Chile,CD Antofagasta,53
17733,Nacim Gourmat,France,Grenoble Foot 38,53
17734,Jon Mellish,England,Carlisle United,53
17735,Luis Zamudio,United States,Club América,53
17736,刘径,China PR,Hebei China Fortune FC,53
17737,Salem Abdullah,United Arab Emirates,Al Ain FC,53
17738,Brayan Manosalva,Chile,CD Huachipato,53
17739,Will Henry,England,Swindon Town,53
17740,铃木 吉竹,Japan,FC Tokyo,53
17741,陈伟铭,China PR,Guangzhou R&F FC,53
17742,Monther Al Nakhli,Saudi Arabia,Al Fateh,53
17743,Abdullah Al Meqran,Saudi Arabia,Al Raed,53
17744,Mansour Al Muwallad,Saudi Arabia,Al Taawoun,53
17745,Nawaf Al Ghamdi,Saudi Arabia,Al Hilal,53
17746,Andres Gudiño,Mexico,Cruz Azul,53
17747,Boris Babic,Switzerland,FC St. Gallen,53
17748,Patryk Mucha,Poland,Zagłębie Lubin,53
17749,温家宝,China PR,Tianjin Quanjian FC,53
17750,Theo Widdrington,England,Bristol Rovers,53
17751,Jacob Widell Zetterström,Sweden,Djurgårdens IF,53
17752,Jesús González,Panama,La Equidad,53
17753,Fujun Chen,China PR,Shenzhen FC,53
17754,Luis Jiménez Jaimes,Colombia,América de Cali,53
17755,A. Pimenta Flora Pimenta,Portugal,Venezia FC,53
17756,Omar Novelo,Mexico,Tiburones Rojos de Veracruz,53
17757,Yosef Samuel,United States,Hobro IK,53
17758,Chao Gan,China PR,Shenzhen FC,53
17759,王敏,China PR,Chongqing Dangdai Lifan FC SWM Team,53
17760,Gianmarco Vannucchi,Italy,US Salernitana 1919,53
17761,Daiver Vega,Colombia,Unión Magdalena,53
17762,Mason Bloomfield,England,Crawley Town,53
17763,晏紫豪,China PR,Tianjin Quanjian FC,53
17764,朱辰杰,China PR,Shanghai Greenland Shenhua FC,53
17765,이동희 Dong Hee Lee,Korea Republic,Jeju United FC,53
17766,Jason Cowley,England,Stevenage,53
17767,冯伯元,China PR,Jiangsu Suning FC,53
17768,Santo D'Angelo,Italy,Livorno,53
17769,Jacob Linnet,Denmark,AC Horsens,53
17770,Michael Kelly,Republic of Ireland,Bohemian FC,53
17771,孙伟哲,China PR,Beijing Renhe FC,53
17772,이현우 李炫雨,Korea Republic,Daegu FC,53
17773,温智翔,China PR,Henan Jianye FC,53
17774,三浦 龍輝,Japan,Júbilo Iwata,53
17775,李放,China PR,Chongqing Dangdai Lifan FC SWM Team,53
17776,Jian Wei,China PR,Shenzhen FC,53
17777,陈俊林,China PR,Dalian YiFang FC,53
17778,孙凯,China PR,Shanghai Greenland Shenhua FC,53
17779,Zhen Ge,China PR,Shenzhen FC,53
17780,Gastón Poncet,Uruguay,La Equidad,53
17781,Fabio Lopes,Portugal,Oxford United,52
17782,James Hill,England,Fleetwood Town,52
17783,Sebastian Anderson,United States,Colorado Rapids,52
17784,Nicolas Jenssen,Norway,Stabæk Fotball,52
17785,Elio Nicolas Firmino,Brazil,New England Revolution,52
17786,Filip Dymerski,Poland,Lechia Gdańsk,52
17787,TJ Bramble,Antigua & Barbuda,Gillingham,52
17788,Dom Jefferies,Wales,Newport County,52
17789,Mads Larsen,Denmark,Esbjerg fB,52
17790,Kyran Lofthouse,England,Oxford United,52
17791,Paul-Friedrich Koller,Austria,FC Admira Wacker Mödling,52
17792,Joachim Imbrechts,Sweden,Sporting de Charleroi,52
17793,Craig Henderson,Scotland,Livingston FC,52
17794,蒋圣龙,China PR,Shanghai Greenland Shenhua FC,52
17795,Rasmus Wikström,Sweden,IFK Göteborg,52
17796,Idris El Mizouni,Tunisia,Ipswich Town,52
17797,Jacob Haahr,Denmark,FC København,52
17798,Esteban Petignat,Switzerland,BSC Young Boys,52
17799,박정인 Jung In Park,Korea Republic,Ulsan Hyundai FC,52
17800,Magnus Knudsen,Norway,Lillestrøm SK,52
17801,Jin Su Seo,Korea Republic,Jeju United FC,52
17802,Niklas Lang,Germany,TSV 1860 München,52
17803,Jack Rudoni,England,AFC Wimbledon,52
17804,Daniel Dudziński,Poland,Zagłębie Lubin,52
17805,Darian Males,Switzerland,FC Luzern,52
17806,Sonny Graham,England,Bolton Wanderers,52
17807,Zach Hemming,England,Middlesbrough,52
17808,Louis D'Arrigo,Australia,Adelaide United,52
17809,Declan Drysdale,England,Coventry City,52
17810,Meshari Sanyor,Saudi Arabia,Al Raed,52
17811,Alexis Antunes,Switzerland,Servette FC,52
17812,Curtis Lyle,Scotland,Kilmarnock,52
17813,Jonathan Harboe,Denmark,Odense Boldklub,52
17814,Kevin Yakob,Sweden,BK Häcken,52
17815,Ryan Teague,Australia,Sydney FC,52
17816,Magnus Anbo,Denmark,Aarhus GF,52
17817,Mateusz Stępień,Poland,Arka Gdynia,52
17818,Tomas Stabell,Norway,Tromsø IL,52
17819,Sondre Skogen,Norway,Rosenborg BK,52
17820,Marcel Wędrychowski,Poland,Pogoń Szczecin,52
17821,Erik Johannes Arnebrott,Norway,Viking FK,52
17822,Jhan Carlos Cuero Solis,Colombia,La Equidad,52
17823,Yeferson Andrés Contreras Villamizar,Colombia,América de Cali,52
17824,Johan Olstad,Norway,Sarpsborg 08 FF,52
17825,Liam Smyth,Northern Ireland,Stevenage,52
17826,Ali Youssef,Sweden,BK Häcken,52
17827,Oscar Pettersson,Sweden,Djurgårdens IF,52
17828,Darragh Burns,Northern Ireland,St. Patrick's Athletic,52
17829,Kyle Gourlay,Scotland,Hamilton Academical FC,52
17830,Ashley Maynard-Brewer,Australia,Charlton Athletic,52
17831,Odin Luras Björtuft,Norway,Odds BK,52
17832,Shane McNamee,Republic of Ireland,Derry City,52
17833,Thomas Romboli,Italy,Livorno,52
17834,周俊辰,China PR,Shanghai Greenland Shenhua FC,52
17835,Laurenz Beckemeyer,Germany,VfL Osnabrück,52
17836,Gianluca Iannucci,Australia,Melbourne City FC,52
17837,Harald Martin Hauso,Norway,Vålerenga Fotball,52
17838,Niclas Anspach,Germany,SpVgg Unterhaching,52
17839,Aristide Mutula Sagbakken,Norway,Mjøndalen IF,52
17840,Jack Simmons,Australia,Newcastle Jets,52
17841,Erik Hejer,Norway,Mjøndalen IF,52
17842,Teodor Wålemark,Sweden,BK Häcken,52
17843,Can Karatas,Turkey,Bayern München II,52
17844,Bradley Lashley,England,Northampton Town,52
17845,Reuben Duncan,England,Millwall,52
17846,Amel Mujanic,Sweden,Malmö FF,52
17847,Jordi Schelfhout,Belgium,KV Oostende,52
17848,David Nreca-Bisinger,Kosovo,SG Sonnenhof Großaspach,52
17849,Niclas Bergmark,Sweden,Örebro SK,52
17850,Runar Hauge,Norway,FK Bodø/Glimt,52
17851,Henry Woods,England,Gillingham,52
17852,Daniel Andersen,Denmark,Aarhus GF,52
17853,Callum Rowe,England,Aston Villa,52
17854,Simon Bækgård,Denmark,Esbjerg fB,52
17855,Dennis Horneland,Norway,FK Haugesund,52
17856,Sylvin Mulumba Kayembe Ilolo,Sweden,IK Sirius,52
17857,Daniel Mikołajewski,Poland,Lechia Gdańsk,52
17858,伊斯坎达·布格拉汗,China PR,Guangzhou Evergrande Taobao FC,52
17859,Javid Swaby-Neavin,England,Oldham Athletic,52
17860,Max Gottwald,Germany,FC Carl Zeiss Jena,52
17861,Sönke Günther,Germany,Chemnitzer FC,52
17862,Alex Doyle,England,Salford City,52
17863,Kyung Min Mun,Korea Republic,Pohang Steelers,52
17864,Jevan Anderson,Scotland,Burton Albion,52
17865,Kamar Moncrieffe,England,Salford City,52
17866,Edvin Dahlqvist,Sweden,IFK Göteborg,52
17867,Adam Livingstone,Scotland,Motherwell,52
17868,Daniel Thøgersen,Denmark,Aarhus GF,52
17869,Tom Knowles,England,Cambridge United,52
17870,Joel Rollinson,England,Stevenage,52
17871,Erik Tallig,Germany,Chemnitzer FC,52
17872,Samuel Loric,France,FC Lorient,52
17873,Lewis Smith,Scotland,Hamilton Academical FC,52
17874,Momodou Touray,Wales,Newport County,52
17875,Andronicos Georgiou,Cyprus,Stevenage,52
17876,Liam Walsh,Republic of Ireland,Finn Harps,52
17877,Simon Graves Jensen,Denmark,Randers FC,52
17878,김종진 Jong Jin Kim,Korea Republic,Gyeongnam FC,52
17879,Nicholas Marthinussen,Norway,SK Brann,52
17880,Leonard Langhans,Germany,FC Würzburger Kickers,52
17881,Jhohann Sebastián Yabur Perea,Colombia,Atlético Nacional,52
17882,Jamie Fielding,England,Stevenage,52
17883,Hamse Hussein,Denmark,Hobro IK,52
17884,Kevin Frisorger,Germany,FC Würzburger Kickers,52
17885,Magnus Dalsgaard,Denmark,Silkeborg IF,52
17886,Sam Sargeant,England,Leyton Orient,52
17887,Ronan Hughes,Scotland,Hamilton Academical FC,52
17888,Jacopo Pagnini,Italy,Spezia,52
17889,Zaid Majed Al Bawardi,Saudi Arabia,Al Nassr,52
17890,Jakob Gesien,Germany,Chemnitzer FC,52
17891,Matías Ormazábal,Chile,Curicó Unido,52
17892,Magnus Hee Westergaard,Denmark,Lyngby BK,52
17893,Adam Bark,Sweden,Örebro SK,52
17894,Brian Galach,Poland,Crawley Town,52
17895,Tom Murphy,Republic of Ireland,UCD AFC,52
17896,José Orlando Pérez,Colombia,Cúcuta Deportivo,52
17897,Jacob Greaves,England,Cheltenham Town,52
17898,Juan Manuel Zapata,Colombia,Envigado FC,52
17899,Albert Popa,Romania,Gaz Metan Mediaş,52
17900,Adnan Catic,Sweden,AFC Eskilstuna,52
17901,Alexandru Popescu,Romania,Academica Clinceni,52
17902,Runar Johansen,Norway,Tromsø IL,52
17903,刘世博,China PR,Guangzhou Evergrande Taobao FC,52
17904,Erlend Jacobsen,Norway,Tromsø IL,52
17905,Marcus Backmann,Denmark,Lyngby BK,52
17906,Dexter Walters,England,Coventry City,52
17907,Ibrahim Al Otaibi,Saudi Arabia,Al Taawoun,52
17908,Majed Al Ghamdi,Saudi Arabia,Al Hazem,52
17909,Jack Bainbridge,England,Sunderland,52
17910,Paweł Żyra,Poland,Zagłębie Lubin,52
17911,Mhando Carte Said,Tanzania,Ascoli,52
17912,Teit Jacobsen,Faroe Islands,SønderjyskE,52
17913,Carlos Mendes Gomes,Spain,Morecambe,52
17914,赵剑非,China PR,Shandong Luneng TaiShan FC,52
17915,Mattia Scevola,Italy,Ascoli,52
17916,Lucas Portilla,Chile,CD Cobresal,52
17917,Betim Fazliji,Switzerland,FC St. Gallen,52
17918,Yohan Bilingi,France,En Avant de Guingamp,52
17919,张元,China PR,Tianjin Quanjian FC,52
17920,Ross Anthony Treacy,Republic of Ireland,Dundalk,52
17921,Murat Can Yıldız,Turkey,Kasimpaşa SK,52
17922,Raghid Al Najjar,Saudi Arabia,Al Faisaly,52
17923,Nicolás Forastiero,Argentina,Argentinos Juniors,52
17924,Min Duk Kim,Korea Republic,Ulsan Hyundai FC,52
17925,Jefferson Solano,Colombia,Cúcuta Deportivo,52
17926,Filippo Gemmi,Italy,Livorno,52
17927,Sean McDonald,Republic of Ireland,UCD AFC,52
17928,Leon Pöhls,Germany,Shamrock Rovers,52
17929,Marius Ștefănescu,Romania,Sepsi OSK,52
17930,Gabriel Weiß,Germany,FC Ingolstadt 04,52
17931,Benjamin Machini,United States,Djurgårdens IF,52
17932,Lucas Tomlinson,England,Bristol Rovers,52
17933,陈哲超,China PR,Shandong Luneng TaiShan FC,52
17934,懂洪麟,China PR,Chongqing Dangdai Lifan FC SWM Team,52
17935,Edgaras Dubickas,Lithuania,Lecce,52
17936,Luke McNicholas,Republic of Ireland,Sligo Rovers,52
17937,Ángel Fraga Camba,Spain,CD Lugo,52
17938,Yiğit Kafkasyali,Turkey,MKE Ankaragücü,52
17939,Jack Stevens,England,Oxford United,52
17940,叶楚贵,China PR,Guangzhou R&F FC,52
17941,Alexis André Jr,Morocco,Bristol Rovers,52
17942,Michael Nelson,United States,Houston Dynamo,52
17943,Camilo Rozas,Chile,CD Everton de Viña del Mar,52
17944,Jason Beaulieu,Canada,Montreal Impact,52
17945,Greg Ranjitsingh,Trinidad & Tobago,Orlando City SC,52
17946,金波,China PR,Guangzhou R&F FC,52
17947,Jamie  McCombe,England,Lincoln City,52
17948,王选宏,China PR,Beijing Renhe FC,52
17949,Gary Maley,Scotland,Livingston FC,52
17950,Jacob Akanyirige,United States,San Jose Earthquakes,51
17951,Sam Agius,England,Shrewsbury,51
17952,Joe Walsh,England,Gillingham,51
17953,Mattie Pollock,England,Grimsby Town,51
17954,Samuel Ohlsson,Sweden,IFK Göteborg,51
17955,Bryan Reynolds,United States,FC Dallas,51
17956,Joe  Hancott,England,Portsmouth,51
17957,Shadrach Ogie,Republic of Ireland,Leyton Orient,51
17958,Philip Slørdahl,Norway,Lillestrøm SK,51
17959,Jonathan Riquelme,Chile,CD Huachipato,51
17960,Emilio Simonsen,Denmark,Lyngby BK,51
17961,Adam Sørensen,Denmark,Lyngby BK,51
17962,Samuele Mulattieri,Italy,Inter,51
17963,Adam O'Reilly,Republic of Ireland,Preston North End,51
17964,Aaron Heap,Northern Ireland,Oxford United,51
17965,Matthias Præst,Denmark,AC Horsens,51
17966,Connor Malley,England,Middlesbrough,51
17967,Callum King-Harmes,England,Bolton Wanderers,51
17968,Harrison Hopper,England,Rochdale,51
17969,Augustus Kargbo,Sierra Leone,Crotone,51
17970,Archie Procter,England,AFC Wimbledon,51
17971,Rio Adebisi,England,Crewe Alexandra,51
17972,谷 晃生,Japan,Gamba Osaka,51
17973,Oliver Haurits,Denmark,Silkeborg IF,51
17974,Mathias Madsen,Denmark,AC Horsens,51
17975,Maciej Woźniak,Poland,Lechia Gdańsk,51
17976,Scott Pollock,England,Northampton Town,51
17977,Edison López,Colombia,Envigado FC,51
17978,罗涵博文,China PR,Guangzhou Evergrande Taobao FC,51
17979,Jay Barnett,Australia,Melbourne Victory,51
17980,Matthew Sorinola,England,Milton Keynes Dons,51
17981,Jordan Boon,England,Bolton Wanderers,51
17982,Ellis Allen,England,Oldham Athletic,51
17983,Lewis Reilly,England,Crewe Alexandra,51
17984,Marcus Gudmann,Denmark,FC Nordsjælland,51
17985,Saleh Al Saeed,Saudi Arabia,Al Taawoun,51
17986,Ewan McFarlane,England,Salford City,51
17987,Branden Horton,England,Doncaster Rovers,51
17988,Patrick Egelund,Denmark,Esbjerg fB,51
17989,Valentin Neacșu,Romania,FC Voluntari,51
17990,Adil Titi,Sweden,IFK Göteborg,51
17991,Dawid Arndt,Poland,LKS Lodz,51
17992,Keighran Kerr,England,Carlisle United,51
17993,Jack Malone,Northern Ireland,Derry City,51
17994,Eddie Brown,England,Bolton Wanderers,51
17995,Maciej Żurawski,Poland,Pogoń Szczecin,51
17996,Herman Børreson Fossdal,Norway,FK Haugesund,51
17997,Owen Dale,England,Crewe Alexandra,51
17998,Cian Bargary,Republic of Ireland,Cork City,51
17999,Robin Busset,Switzerland,Servette FC,51
18000,Rasmus Carstensen,Denmark,Silkeborg IF,51
18001,Samuel Silvera,Australia,Central Coast Mariners,51
18002,Bartłomiej Eizenchart,Poland,Górnik Zabrze,51
18003,Benjamin Hvidt,Denmark,Aarhus GF,51
18004,Jack Sims,England,Blackpool,51
18005,Steven Benda,Germany,Swansea City,51
18006,Isaac Richards,Australia,Adelaide United,51
18007,Samu Laitinen,Finland,HJK Helsinki,51
18008,Casper Öyvann,Norway,FK Bodø/Glimt,51
18009,Filip Møller Delaveris,Norway,Odds BK,51
18010,Ask Tjærandsen-Skau,Norway,FK Bodø/Glimt,51
18011,Jack Baxter,England,Preston North End,51
18012,Kian Taylor,England,Shrewsbury,51
18013,Brendan Sarpong-Wiredu,England,Charlton Athletic,51
18014,Manasse Kusu,Sweden,IFK Norrköping,51
18015,Jamie Bell,Republic of Ireland,Finn Harps,51
18016,Wassim Aouachria,France,Charlton Athletic,51
18017,Kevin Kelly,Republic of Ireland,St. Patrick's Athletic,51
18018,Ted Tattermusch,Germany,SV Meppen,51
18019,Ibrahim Bakare,England,Morecambe,51
18020,Juan Camilo Mesa,Colombia,América de Cali,51
18021,Callum Timmins,Australia,Perth Glory,51
18022,Cian Murphy,Republic of Ireland,Cork City,51
18023,Ryuhei Yamamoto,Japan,Matsumoto Yamaga,51
18024,Jake Young,England,Sheffield United,51
18025,Lucas Marsella,France,AC Ajaccio,51
18026,Ossama Ashley,England,AFC Wimbledon,51
18027,Oliver Finney,England,Crewe Alexandra,51
18028,Alec Byrne,Republic of Ireland,Cork City,51
18029,Theophilus Awua,Nigeria,Spezia,51
18030,Camron McWilliams,England,Northampton Town,51
18031,Mads Kikkenborg,Denmark,Esbjerg fB,51
18032,Oliver Stefánsson,Iceland,IFK Norrköping,51
18033,Bozhao Zhou,China PR,Wuhan Zall,51
18034,黎宇扬,China PR,Guangzhou R&F FC,51
18035,Demba Thiam,Senegal,SPAL,51
